TV,Radio,Social_Media,Sales
46,8.066799135,0.508134517,165.2759528
100,32.72043521,4.622529206,355.3688708
30,11.03989483,0.224889558,108.360295
74,26.11537916,5.268664251,263.9934407
25,7.787564905,1.171257249,82.73231231
17,6.337465655,1.733237745,63.18462712
34,12.63758596,0.308467931,112.8147944
21,2.126632572,1.771582974,73.67573204
56,8.731409299,3.349439969,199.5647998
77,29.54985454,5.219418108,271.7395527
42,15.20469724,2.230216304,151.2248068
11,4.512800943,2.2934618,35.05080497
20,10.33151042,1.335153841,69.4310121
27,6.665685049,1.885684114,95.65706989
54,26.55541659,4.633747811,192.9436776
14,9.102133973,0.114328704,50.32466078
52,14.79010177,3.012857573,179.1528586
50,23.42542742,1.702195369,177.0023893
50,19.57574792,0.47773224,176.8909589
78,19.20396374,2.635150336,275.7605866
54,15.69645629,3.306405925,184.643663
57,21.18777348,1.021528117,200.0908822
56,15.92090337,0.310011712,197.1262712
94,25.30668459,8.030213252,332.6334624
58,18.16916172,0.137570341,204.3054142
74,19.41782899,4.035883388,265.9391924
96,37.19547402,8.66657884,337.2020617
82,28.51798649,5.24218225,291.5637059
48,14.59080695,0.457234705,175.001346
46,22.78233554,1.590795934,164.5918119
97,42.19441845,5.549949955,344.7151915
15,1.724488258,2.238012224,52.14299852
23,4.290951161,0.999133071,86.23968543
17,9.735393504,4.97714354,62.67089721
29,11.27808484,3.290785312,100.8025627
79,33.57670036,2.990845572,282.0397908
28,10.82316525,0.023109357,94.73689499
39,19.19282825,1.538106706,140.8227323
97,35.7618836,7.309638816,347.3233081
15,2.251002844,2.071719253,44.76171723
73,38.76584877,3.606399358,258.9137088
26,15.96243391,3.251310532,94.26338068
44,0.132417912,0.091141363,155.7968397
73,25.14783209,3.786915705,256.954759
75,25.70465202,5.893578362,263.5301403
59,13.04265832,1.123624456,213.4828328
22,9.963834215,5.045815917,72.56953736
93,26.97803866,6.000294191,327.3526318
39,8.192233052,1.786003784,139.7761666
22,5.538209038,3.675905542,80.25905423
19,7.726151916,2.074506079,66.31751682
63,19.33340894,6.70398406,225.4610415
66,19.53230719,3.884088166,235.9187645
92,31.62614758,2.225636163,327.8182529
84,28.27780956,3.840343724,299.0219882
47,13.83842892,2.524159498,166.7838325
46,14.71086338,0.961338138,166.2649357
45,18.63377368,1.63969465,168.6752956
59,23.06216322,2.518604614,207.2001801
15,3.013590798,4.312852977,51.37877069
11,0.038150719,0.266766715,34.05955871
88,35.92794676,8.670850647,311.9081452
21,6.326904995,1.731504711,78.82350018
65,25.28510272,12.05474882,228.4543835
91,27.85349299,7.912248122,327.304958
74,26.3268719,0.204875336,267.4578554
90,28.58855473,4.505421748,319.4801251
58,20.90685872,4.012199218,210.1743325
62,27.34392422,1.912193777,221.5407249
69,26.11436417,2.022409609,244.2670557
14,4.432798462,0.637216069,48.50317794
51,11.9448119,1.367738794,180.2701025
17,6.644540939,0.889902454,57.85481043
89,22.22106752,4.799168916,321.5551625
12,3.188129588,1.048343863,40.58860539
77,28.84546272,2.077203913,277.7545
35,14.30888641,1.266797266,123.4672451
45,16.51570417,6.973442838,160.1700141
69,21.53031815,0.808431096,244.3593923
36,12.46065694,1.91697969,130.308934
90,30.76362901,3.521698276,320.1647752
68,18.5450234,3.901617087,246.5262933
97,32.66492942,3.404343568,342.131861
88,20.3636207,5.245145153,313.5980144
37,18.11528843,3.862596413,129.2207028
26,12.88857643,4.686955087,91.42400652
100,34.99956608,3.442713665,354.6234629
85,24.15551314,4.220903998,303.2976855
55,24.07212451,5.369232218,194.5590745
52,20.30070166,4.283666628,184.9717778
34,11.61161414,3.240610721,114.6961146
70,23.31774328,5.445912683,249.273605
34,12.36083061,5.470915563,121.709956
74,28.296297,5.03540586,260.0953411
20,6.660924603,0.657145317,74.78780996
76,21.01001801,4.471264224,275.7361419
50,11.75894464,0.697241088,173.1877931
33,10.17684557,1.872567716,117.5528494
14,1.171320283,2.402996799,47.39172408
34,8.964285289,2.893730794,123.3492232
47,11.99797611,2.844788545,172.2701919
79,28.99004026,5.70656376,287.583199
17,7.089038619,0.26723685,56.96744934
52,15.04080543,2.272803588,182.727109
38,14.03210293,0.298856444,141.2176727
86,27.93960266,6.37750394,307.7189371
33,3.887493556,2.279986256,116.0153021
33,8.231079212,1.830718076,118.4636653
23,12.15512676,2.918798045,85.0929438
66,16.43219543,3.237042142,236.891033
69,21.32044497,4.852932371,249.2061005
96,31.45066121,5.395932867,343.9108493
20,8.556137899,2.255180617,79.28170883
43,17.61064561,1.7945904,149.4068721
59,21.49268803,1.530348612,205.6847968
40,23.74013807,2.669949446,137.1688236
16,2.452537089,0.865971168,61.06091789
100,36.07233519,7.343767899,353.6186338
87,26.99627762,1.866030869,312.1486992
37,14.07541414,0.27774083,131.6662526
26,2.411407696,1.128846504,93.18048032
21,1.086564488,1.233637133,75.25843567
86,18.90730836,4.165039776,305.2043714
95,25.73376486,2.270527985,336.6571388
88,32.8470874,6.447430549,310.7435048
79,23.39125587,5.083688528,281.8609461
93,34.11216622,2.786386971,329.1673553
49,10.55474179,0.342502633,178.562485
39,10.42906573,4.37599992,138.4315947
53,25.16287834,5.689885638,186.5292231
49,14.16394929,1.040513946,173.8000165
78,21.17355108,1.521428549,279.8417838
95,28.46452027,3.601174633,344.9207919
55,20.873105,2.839873992,193.9000676
90,24.74690445,7.061842686,323.8554048
20,7.833709453,4.783670357,71.07465941
57,16.22435758,2.816390044,209.5364989
37,7.139056221,2.660930829,129.8872684
49,18.91431788,0.747304256,172.2528762
31,12.53100733,2.685308786,114.0487612
16,1.575240439,2.036787105,59.08480912
24,11.01989424,0.759861818,86.73732416
62,17.83636305,3.980693917,222.5440304
99,35.23872291,2.678608349,353.0973035
99,29.65963013,7.73038091,353.5486523
75,21.56510793,6.507939785,267.8527494
68,11.14928351,3.602205534,240.9624117
98,34.89357897,6.591226551,352.3186779
26,10.72282034,2.627919227,90.79028582
15,1.619455174,0.263737433,56.22270792
75,24.76678077,8.778415289,264.8282337
61,9.879165582,1.436028111,213.0716274
16,3.815213208,0.3327901,53.21920964
53,19.36161231,1.654827873,189.6550645
13,1.430684248,1.661340041,46.63333169
62,21.56658905,1.046840025,219.9001444
21,6.753057335,1.970540402,75.12415924
61,26.01795786,4.539550507,216.5499263
13,1.523935466,3.518965997,51.33690796
67,23.74360068,2.231237256,237.0171391
90,30.45987894,6.350355454,315.1792046
50,21.86344116,5.987261805,176.9233723
12,7.525871114,4.351137632,45.3684816
75,20.29945501,8.637936045,268.5657321
60,31.9179502,1.642863312,215.7581688
74,22.32464234,4.001166429,266.3627574
10,2.687161173,2.552869928,37.08405319
54,13.68614516,0.864997463,199.0335836
40,9.95269779,0.498155859,146.8899396
51,27.45609511,1.952142405,181.3418933
80,19.32978829,2.659791544,286.7241475
14,2.648968868,2.182940143,55.57428349
29,8.943415485,2.715735436,105.320521
61,9.574189313,1.846560373,215.9117227
83,31.88569222,3.03815294,296.2449421
15,7.631560662,1.459345124,55.44668068
39,21.55430149,3.285517042,145.7086026
58,20.76268193,4.156663595,208.8131736
64,20.53317132,4.245637001,226.7806507
59,21.18724484,1.117233143,206.6212101
89,30.51487365,9.431987087,314.25191
64,26.37581692,3.715556358,225.7821031
14,2.359354088,1.141379612,50.49789748
54,13.09647398,1.75071503,195.8150488
40,6.151431894,5.955430467,143.1785436
23,9.665970142,3.653518074,77.78736554
67,22.28131803,5.024264569,237.488704
37,4.539363375,0.807812497,128.1104963
33,20.81105562,4.438582726,118.5002089
97,29.94711311,4.767623725,345.9467083
67,16.70537458,2.657607685,238.3346609
27,2.742980844,0.29066076,96.01512547
46,13.78266234,0.176731945,164.256028
17,6.933958113,1.745695372,60.64135781
70,25.1423791,3.418215318,248.981991
97,30.53983841,8.846154241,348.4529616
100,30.10706369,8.054539885,357.7881952
18,1.481611067,2.321315362,59.54822642
63,15.79820177,4.337964302,225.7454019
47,15.58848883,4.779978973,166.45073
77,25.0517546,4.273356679,270.1674917
60,17.59914055,1.792459542,217.0082053
12,5.30937103,0.886191819,40.69035888
58,21.36662978,4.869841897,209.9160703
66,18.19837817,6.138034353,236.411755
98,37.29968791,5.509882621,346.9490364
23,14.80553314,1.818714968,80.27251748
29,4.442709588,3.533258348,104.4211823
57,2.451159611,1.932471284,201.4312428
10,1.667023998,5.648119947,34.78708531
97,34.78643691,5.168134754,344.0295871
62,13.25095926,2.680226827,218.1731421
78,31.21946728,7.587730571,270.6535949
32,21.47726978,3.45746956,113.6751386
56,21.41117235,3.944672626,199.0041018
44,12.6133501,2.000279606,158.6730922
25,15.66067741,4.894260232,93.293216
46,7.179374076,3.421230648,166.49574
49,17.57987378,1.218985086,173.6120794
84,28.25584373,5.699994101,298.8823429
12,6.299113349,0.91215344,40.15359647
99,34.92092671,6.825080712,355.9261224
47,12.91493042,1.829351188,172.8780528
31,10.82249016,0.857715137,107.3165162
64,22.33541786,0.434649663,225.8049954
88,25.59728155,4.903209547,314.3113297
94,21.23189006,4.101766949,334.2461302
13,11.97337764,0.12416714,49.49801278
94,33.99373618,5.491583816,334.7914212
61,26.82343484,5.586457741,214.3465426
75,26.57604552,6.141799337,265.2172358
83,24.14078851,5.204844004,292.313545
10,5.298172116,0.903993562,37.069275
84,27.29955891,5.084324988,305.1819706
27,8.356876047,3.829888213,97.93025316
66,34.39442709,3.764872969,240.8906045
60,11.20191354,3.278170228,210.069569
44,11.82249558,1.840562767,155.6302295
11,2.478502537,1.480315228,38.86596606
38,9.953269119,0.713255761,134.3960949
35,14.57976711,3.274513943,124.1763504
49,16.59159546,0.394758957,177.3087891
63,18.66286971,2.145018859,225.8508972
26,17.17752921,2.97097749,94.50404095
39,5.04461794,2.012805814,138.8562113
31,18.12941166,3.425164997,113.5480982
32,11.85926874,1.787562176,110.3772781
14,11.24439034,2.602426966,53.87149398
77,25.46734474,1.829690923,273.7988825
69,21.04661271,5.599101966,245.6431449
88,29.43758471,5.523007979,317.1594292
93,24.64119515,4.856110743,326.0358817
10,0.573244039,1.072542455,33.71960742
85,29.57319313,5.647527894,298.3137084
91,29.48179455,2.502110175,324.8713637
92,26.8926879,3.890886001,327.8695387
25,13.96921225,5.209408375,90.62518481
33,7.841799099,2.114598916,113.3965237
77,28.46882717,3.439719406,274.9067731
69,26.94994463,2.112651668,245.3328876
25,1.247191596,1.757639591,90.04268581
67,28.20812272,4.03044572,239.6004589
47,19.60088777,8.160758956,166.9758535
81,32.48179976,5.065837233,287.9154222
98,33.80416617,6.854701422,349.6410831
78,24.73579762,4.85653667,279.5227695
35,15.07233814,0.928096772,123.5652911
26,8.871762171,1.900113447,91.7104474
58,27.23205765,4.969437558,211.7283823
46,23.82047528,1.627421268,159.4508481
60,17.22084922,5.41143896,216.6682401
51,16.17484875,1.898537466,185.0487647
27,12.24599734,2.026165043,99.96302723
55,14.65663336,3.817979653,191.5212661
88,31.06040008,5.598760009,313.1249453
33,5.338710726,2.31694426,120.252124
43,14.62315899,3.608015493,154.2647062
84,31.21585735,1.944918744,296.6152122
97,31.41745386,4.01690321,343.4816646
49,18.60629352,5.167471593,175.5391351
54,26.81127265,7.62812867,193.8712032
15,5.559327554,1.207829519,48.27654502
68,16.84529732,4.987388927,243.3928083
37,13.33891846,2.531478926,132.8755737
79,26.74288882,4.026507794,285.6838804
96,24.60359711,4.14617113,342.9582007
56,14.68210758,3.733367354,204.1140192
31,12.32745975,1.450388739,106.7625412
34,18.15111996,3.103474045,120.1130232
62,26.56556136,2.245302708,216.2518814
38,15.20246594,2.346264462,128.9935813
32,14.48736052,0.931805763,111.1881219
91,35.48887371,6.478934029,324.6273336
30,11.87771692,0.521646686,105.5402871
53,17.7104836,0.670137979,185.0330295
87,34.45287378,5.827060764,308.2204699
92,27.8684782,2.766438696,323.4020966
97,38.91395638,9.088162781,349.3943713
99,34.47576407,4.93427199,347.5524099
68,16.41037116,3.082835585,243.3430795
73,17.20243034,5.265145607,263.0079568
73,31.85438735,5.430961826,260.1410479
20,7.325061924,1.587892055,70.88148393
38,17.17151486,4.116564215,139.0004943
79,28.23216199,4.76982045,280.3209694
48,7.395379413,2.925949505,172.524878
79,26.65916629,5.058853639,286.0745214
28,15.98710355,0.831085792,95.67204115
61,21.98199898,4.021468949,220.8382216
59,19.15990669,4.831583416,212.4086283
99,33.3817234,8.147554697,349.6352619
66,22.43386587,0.874304744,232.4095312
12,2.689973086,1.873918167,46.74453019
14,4.702788925,1.325031956,47.20872537
37,11.56440578,3.196670639,129.1776006
95,24.08392299,3.537059462,338.2973414
74,20.71704181,3.564433801,263.5298439
85,27.47012019,5.023978417,304.9218522
17,14.6946038,0.474445692,60.56969734
42,12.05907089,1.472850958,146.8234527
60,17.8876588,4.215976155,219.1544568
32,11.21930355,0.656788657,114.7290885
29,22.05660505,4.372790192,102.160097
56,22.65913506,0.484667648,201.9764459
11,7.322336297,1.174883484,36.9690515
57,23.27044919,5.741407966,204.2368808
95,38.05125413,3.180587039,337.0168508
70,18.39714752,1.654340278,248.034799
46,15.43266188,1.018386283,154.8304186
84,28.06256577,3.420994554,294.0207823
72,26.44800535,3.509245812,256.3737002
14,6.167699608,0.901902768,45.77378949
52,18.25418226,2.745603394,182.7775529
13,2.879753335,0.221099517,40.56580781
76,31.36438375,7.209496962,269.9524569
93,23.00790846,4.42627669,330.7429786
31,7.682984504,1.443827375,110.0272035
31,20.5097048,1.575745303,110.6422897
62,16.99203482,3.781429364,219.1695306
47,18.76508582,6.298226829,160.5020705
87,37.93348578,7.081628466,305.2916435
52,12.04481355,0.370684494,187.710916
94,34.83022342,6.007376739,330.30906
14,3.492288507,1.662926385,51.36711319
45,14.18460355,5.545421141,153.5787045
20,6.533529151,0.389875207,68.65396305
63,27.00388098,4.800652099,221.1447837
80,31.5992473,5.409547295,280.2136399
85,28.20271003,7.586978644,300.0219219
88,24.62803209,9.751647012,314.4924171
26,8.09305976,2.677550763,91.56749737
47,11.6137875,1.815052726,164.6803039
75,30.5037236,3.850431399,269.8695308
63,20.16504866,3.549288353,225.4633762
90,32.90465972,5.083271911,321.5275916
69,17.55118962,3.143709747,246.2388495
45,10.90863806,3.192073711,158.3131509
40,18.15010991,3.230139036,145.522259
60,14.86021668,4.607362648,212.9957539
46,13.18020546,3.23549134,160.0951532
68,25.61370018,6.464483068,241.0343466
38,9.060266838,0.887353031,139.2286275
76,27.59610149,3.303434183,275.4277547
20,7.75687576,2.572286867,67.57490362
78,30.88048795,10.18875485,280.1919658
85,22.85941276,7.506443292,300.249264
56,22.81045197,2.525908541,205.4840995
39,18.17030662,4.848508766,133.4247192
78,28.71579999,6.852004197,278.8508346
54,16.17955891,2.089970315,190.2520081
25,19.23206627,4.730563384,85.6443847
65,23.25107396,2.460484219,232.107967
85,33.41836523,4.973469351,304.3024959
59,23.46416167,3.671607869,210.486536
57,12.48040325,1.319113037,203.9487779
28,4.501081536,1.91382614,99.73547127
18,1.864835189,1.06921254,65.06488853
29,6.043136607,2.687085163,101.7190725
95,28.03957327,2.83256978,335.6043224
60,22.60144502,6.898288302,213.7171527
60,22.51866848,8.211918044,208.827418
64,21.4781953,7.187973139,233.4035373
71,28.98931813,4.510760387,250.1517552
100,30.4451489,7.897284137,353.7459182
72,24.49953205,3.518819199,257.4434401
99,30.96792254,5.586192961,352.8213765
43,15.03138623,0.742116974,152.049374
89,41.55373951,6.947762673,313.0552815
68,29.22260357,4.406522888,238.0909092
40,21.78629319,7.451511141,139.5172092
51,20.67313753,2.285148533,183.6163499
17,0.000683948,0.672619169,58.09863066
47,2.014777418,1.070821747,165.5760459
32,0.084174691,0.64327624,113.3008572
45,11.86478335,1.576683416,159.5095337
46,11.41002235,2.694955186,158.8004728
49,20.77180963,3.689627871,170.2013952
65,26.9743057,5.266266037,231.3513943
74,21.97087596,8.203744409,263.4299319
75,19.52474885,2.011565642,272.4127729
33,10.39803735,1.31512554,117.7516434
80,24.74200406,1.469919578,284.1730009
17,13.33245508,3.854678784,61.39875271
100,36.76158596,6.258340608,356.4412903
13,2.807795774,0.60165589,48.15867528
87,29.11492788,6.434981931,310.0488048
80,24.00926522,0.277916714,288.6605546
25,5.308684631,1.459211679,89.75857399
65,22.50506462,6.523355861,227.624483
15,7.650640038,3.483067269,56.34621181
90,30.82298689,1.891624828,322.8478529
87,24.73827816,3.608007687,313.1932687
87,29.32736229,1.618873632,310.1228399
35,14.82454522,1.765247886,122.065538
58,18.24844637,0.464631537,207.2787158
11,1.5308523,2.412231941,36.97050118
85,32.61828343,7.461405498,301.7104781
64,25.28047404,1.795472681,223.8618866
69,13.21271627,2.51343887,245.4635049
38,5.433861834,4.68229946,134.7842978
42,9.042435583,0.400175497,150.4635226
10,3.779924037,1.188229762,40.69590144
88,25.78893457,5.871907356,315.0931833
18,4.32467821,1.383422123,60.91377507
77,28.53692221,3.714551546,271.690631
24,10.26587715,4.105277331,84.1969111
87,21.65560783,4.342996442,306.9010938
64,25.13907969,3.249423621,231.6576938
20,3.655618827,0.901505113,59.49157912
68,18.70863089,1.950714199,244.4055513
20,1.957628612,0.873307408,68.32842672
43,14.92235288,2.357322546,152.2054523
70,23.17539059,4.579829006,245.5141816
64,22.85908473,7.595223422,226.7274918
41,8.207210536,0.054399134,143.4926191
23,12.3698842,0.564642432,82.77529468
52,17.29692445,1.341983961,182.6859507
23,4.523879459,3.658953779,83.35221964
61,29.98807828,5.491511053,215.1537313
51,13.87461816,3.553056769,188.0915735
18,7.929312525,2.364400595,68.20662226
77,21.26509998,5.22210992,272.8654886
39,10.88633139,0.109931925,133.678656
33,0.94680009,0.659368424,118.0929681
10,7.085628089,0.620930871,36.56273
16,5.671721291,0.712198048,53.79021764
37,7.770454122,1.797070674,135.7213798
33,7.047832451,1.939791634,114.6774526
71,24.37537742,3.050471293,253.8599728
75,20.62311544,6.519578952,265.8166987
19,12.52181267,1.924052672,66.91309675
77,19.19058531,1.96627845,279.2244259
74,20.40464594,3.936969494,263.2191068
70,15.29255881,2.437563019,251.7579931
33,3.92726748,2.376656144,118.5082625
58,11.7731273,0.101324028,209.2938943
13,11.95248101,3.326804424,52.44377341
80,18.78109394,4.054434455,283.5399283
34,7.767692583,2.769472522,117.971425
19,0.194576476,1.235674585,64.57192004
78,26.82739706,2.389919757,277.9719036
38,7.882629022,0.921557242,137.5862512
94,26.87287001,2.585689594,333.0484425
68,30.35777737,4.303529107,241.2753185
27,14.02210263,1.088194757,98.92909094
57,16.68509976,0.667511487,201.0811349
76,31.20750747,4.292261144,271.222418
97,25.47353261,1.533320645,343.6733749
53,15.31054288,2.280185979,191.4832078
15,11.35623505,0.85939064,51.32043539
87,29.35332175,6.940423544,303.5941572
54,14.11905996,4.21564213,190.2844643
37,6.460701926,1.332038473,132.4269998
25,5.739965646,0.235851848,83.4309074
67,22.05171417,3.380999278,240.361592
93,32.52159528,6.428194995,326.6530006
58,16.22488015,3.386847875,210.5247184
59,15.41542077,1.707459574,211.176946
90,26.77426032,5.958191412,318.5450016
99,28.34481642,5.939716823,348.2742503
47,14.26513655,0.454169997,166.3548254
100,27.31829646,3.269504966,356.2562363
20,14.13534024,3.890982839,69.83370712
53,15.73860438,4.224996581,190.6822352
38,16.08943737,2.525347278,138.0269028
19,7.529380566,0.663731937,68.48861968
69,22.99736022,5.937954803,241.1762462
23,17.88277776,0.724534451,80.75858475
25,1.833772485,1.466704533,90.30092951
39,5.906967275,3.5879983,140.0247392
100,31.6462889,6.52108481,356.5177011
12,2.201477322,0.166173465,44.99813919
46,17.94687212,1.643429846,158.6679165
15,0.61637615,1.584732553,48.19920075
91,23.74340747,6.509060472,318.145612
79,17.40233918,4.550484424,282.6928978
23,7.568249276,1.344170818,79.20466841
96,33.98063924,6.003671155,347.4850616
70,29.74677107,4.842879655,245.158013
95,27.60890998,5.965674717,342.374752
75,28.10015017,6.641151306,265.4659135
62,22.15719329,1.174740673,223.0432993
99,34.85208783,4.438102223,351.0736614
33,20.90396594,5.870763969,114.9270444
16,6.352914129,5.654725259,64.56053498
49,15.76031391,2.761035651,179.3932673
14,4.269271761,1.705284552,49.11321626
72,26.13477794,2.501086045,258.4322606
63,24.33760554,3.647264547,223.2373898
66,20.88661089,4.727851849,237.1121183
76,18.62923764,3.880480663,271.1326152
88,35.50607789,5.870154103,311.5114489
25,7.690011836,0.572313335,87.90067563
76,16.70931471,1.792285775,269.7375692
20,4.636437872,5.109243538,72.46791334
19,4.906580811,3.263641471,66.57050729
15,3.773286785,0.135074302,55.67421374
14,5.478510793,2.250340619,49.66101465
24,11.79796872,5.560012566,82.13347229
75,31.22615523,4.872158084,262.6487631
27,3.349022876,0.783864614,93.19571336
14,2.470891055,1.029124697,49.76578638
72,18.15760992,3.376908824,254.4566617
72,8.623786376,2.562239937,256.173987
82,33.96648288,9.127437448,294.9693245
66,18.74451161,3.009174444,234.7771716
83,26.01949395,4.824377926,295.053625
61,11.73759835,1.040604116,218.9726225
64,13.46172084,1.849160984,229.4978002
18,6.498471407,1.634970554,59.63995335
61,26.14881955,1.866911198,219.0783537
34,12.35039071,6.24012692,118.3347584
68,29.3015032,0.673080227,238.6757108
30,9.253700544,1.377505526,106.9208496
48,14.29858127,1.588769981,167.8567745
22,2.685571253,2.783753323,84.11566339
25,11.1329506,2.882927209,89.41418055
88,31.64099255,4.554771672,310.4803676
78,19.51895384,1.820807646,282.9319733
10,3.986323355,0.030038227,38.67562299
20,8.995115117,0.684036129,65.54022346
38,9.608401774,0.266972471,137.5672188
51,23.05943072,4.309633654,177.4958727
89,21.76612646,2.193168407,317.4710443
40,9.790167854,5.124846848,141.2633298
38,22.37705463,5.517499206,134.1887091
44,16.23221563,0.81339399,161.4546797
99,32.67209561,1.801486331,349.3763302
36,10.60419906,3.560618087,135.3563456
14,1.304559995,2.523884417,49.64602089
41,9.632766329,3.042221761,146.9465532
43,4.246828009,1.182699755,151.641576
34,8.35330882,0.260972544,114.3825324
75,28.55660496,4.744486496,264.7857008
39,11.37745937,1.56084676,143.5997589
56,24.39503194,7.606384879,210.5689447
30,5.927109027,3.881455379,104.5832771
80,27.70590537,7.419605849,286.5328686
15,7.094611415,3.51582302,54.92793416
25,11.09535068,0.337279593,90.70924854
49,10.05574197,3.472817536,179.1315561
93,25.98992347,4.655323383,333.3198427
54,21.73992856,5.195618185,188.3637431
22,4.85349411,0.017377461,80.92197504
46,19.51073972,3.107126419,163.2310879
30,10.55740569,3.122487155,108.6490758
40,19.53033704,2.761218278,140.7327718
11,1.77342788,1.882742602,40.81688385
18,11.60578187,1.587599101,63.09085922
97,27.20282364,8.986277187,343.7695329
79,17.94459692,2.623383499,277.9127111
44,17.26939778,4.424545391,158.5720707
88,31.53306437,4.70058828,312.5797894
29,15.36355775,6.625992213,106.9995338
40,15.21581134,2.527104197,143.5374924
32,10.99662027,0.740323295,111.4535967
65,18.05932459,1.510221039,231.3045141
13,13.86154644,1.778025776,45.80862974
45,10.97413389,0.165895992,155.5045801
80,23.62942306,4.262442573,282.8596166
76,18.66574964,2.119379814,271.825973
90,32.03602195,2.232688226,316.3712379
32,12.97443837,5.112082652,117.097778
52,12.8135709,3.97040315,182.977191
24,5.095979276,2.833283442,82.39930061
15,7.033246644,4.29895887,53.62777047
10,4.952233443,2.039853759,37.94248252
59,17.56421199,2.188043777,210.812733
47,7.617127951,2.274600961,163.3418086
77,31.41643985,5.671164791,272.4063387
29,12.86904427,5.144390057,100.2770539
38,16.84811459,3.975007849,142.2229816
48,10.37404092,2.612899858,166.2003482
30,21.09502383,7.972159086,108.2983242
36,7.870507587,1.157604556,129.358352
86,30.72875275,3.691274704,307.2977603
70,17.12263904,0.29907415,250.7257902
86,21.64940648,0.404270733,309.6652149
21,10.86014433,1.318393616,75.89440591
81,22.41030226,2.189639013,287.637807
41,13.32463678,5.088006037,141.314699
76,29.04312897,1.68483329,273.9691943
57,25.31524585,3.522263977,203.7718264
98,26.1898417,0.681756659,345.962898
72,22.29004916,2.95721943,254.3806868
99,41.96460607,9.476641246,357.392992
23,5.564666466,0.327746146,82.64871392
10,1.294193924,0.12850286,41.21001616
27,5.595845332,1.583301743,98.55411089
87,27.02176623,1.799590879,309.1409745
53,14.34088963,1.005351601,187.4408659
80,18.86747737,2.041285539,281.5009425
63,18.44423052,0.952442375,220.344136
42,23.23917706,3.820399478,147.2263754
70,21.5538865,2.029129901,247.150991
64,22.35807756,2.546508726,226.9880817
75,27.70803536,2.231371578,266.9140375
22,0.215380634,2.2912306,77.9952183
82,26.01084466,4.803605016,290.4587084
66,29.88664663,5.667107554,230.667327
28,14.07938991,5.9702183,97.31993362
74,26.87738758,3.516430061,265.1394241
29,6.276701916,3.998939566,103.3118478
32,9.28981776,1.167053883,113.1278448
23,5.939914052,0.572550121,80.29530381
17,6.782228139,2.37336051,61.89592054
76,30.98988307,8.301339322,268.3858364
10,7.109840315,0.35804823,35.87378251
73,28.96041023,2.673042346,261.3611269
74,27.15731801,4.948756954,266.65539
72,19.8837268,6.352685239,257.8459605
65,24.69295619,1.758171533,231.1410974
78,28.99112621,6.265845002,275.4868697
83,26.50247528,5.901473185,296.3267871
25,7.431420102,1.020490189,87.52421849
51,12.78804679,3.632374533,185.5518229
50,14.7442409,2.676620177,176.9105105
73,30.6636907,4.071548218,261.9545474
64,21.06923812,4.019544084,226.4382638
25,4.097286683,2.29020686,89.30548354
16,10.08901804,1.471514796,53.55799661
30,9.444382492,1.526273315,108.423201
99,32.49040456,8.220533067,347.693601
78,34.10820913,5.137124807,272.7931535
21,11.16659227,1.464148126,69.80773201
76,17.48860583,2.950997206,268.9224504
74,26.13517633,5.781930642,263.3726776
23,14.39672785,3.09997532,84.3023981
95,36.20915318,6.000879589,341.2521798
35,7.886447626,1.758378079,124.2568582
90,36.33821886,6.054413782,321.1344333
41,7.143984704,1.185990305,142.4169063
31,11.05497474,0.739569127,114.7531983
96,34.00593633,4.602944767,340.1997788
38,10.84290228,0.306923754,133.9282262
55,15.3353317,0.111007824,198.5276446
41,9.144210529,0.180242273,152.7138975
64,14.11271658,3.313544954,227.1903317
58,19.21888874,0.582177191,209.0179563
75,30.9009463,7.483428371,263.4491801
77,32.71817895,4.068253588,271.5422959
89,28.3891393,2.447626741,318.3029878
40,12.18911788,2.852072048,145.9098049
85,22.61804745,4.160026631,301.3706769
16,10.15692231,2.584043071,51.48248853
17,5.063592359,1.535619761,63.19952192
59,9.284500795,0.800781459,212.2717173
53,25.68728247,5.371543508,192.0977956
72,34.51243521,6.146297355,258.3754259
51,14.28433335,1.914859941,181.2581603
90,30.45575787,4.061587268,319.1462523
16,6.004431969,2.725432887,56.85809932
50,18.90277978,0.953107406,180.3298596
25,7.340897283,3.250947615,87.33887423
79,23.67214647,2.209946727,283.4302118
82,31.74991035,4.827938725,286.0666786
88,23.86766113,5.853575844,314.6008061
19,4.182629353,3.338355193,68.17931746
67,10.44756548,2.178328312,236.9798995
77,18.65217152,1.370781655,272.3489452
82,24.48892201,2.559907081,297.2994034
26,12.27610125,0.022498266,90.01227664
34,13.35447854,0.734024403,117.2463276
62,23.86330204,4.208564348,221.4837689
10,7.931488441,5.022012056,34.77154801
72,23.69108173,1.627593518,253.2699162
17,4.755853353,5.440347967,58.43598521
92,36.50269966,5.544405637,327.5925024
40,11.38543827,0.766831031,140.4416289
68,20.71881535,0.144885367,244.4277846
49,19.77045829,2.139144069,173.8782046
72,23.0710855,0.934353612,253.6512936
89,22.66199853,3.082472526,314.8244547
20,0.898598086,0.364684826,71.64470129
41,18.82047294,2.036738638,146.0486457
17,12.91914773,1.904300714,58.44532347
23,12.8642464,0.024461348,84.68370693
70,28.84317427,5.226574958,253.9130819
22,3.268480628,0.009526957,78.80989575
35,7.820341463,0.16292609,120.9375094
60,22.22851939,1.901751815,212.5162269
61,21.00894901,5.042353102,220.0359021
