VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,12/6/2017 18:13,12/6/2017 19:10,2,17.4,2,N,132,162,2,52,4.5,0.5,0,5.76,0.3,63.06
2,07/28/2017 9:16:32 AM,07/28/2017 9:38:31 AM,5,3.19,1,N,211,230,1,15.5,0,0.5,3.26,0,0.3,19.56
2,6/10/2017 1:17,6/10/2017 1:28,1,3.52,1,N,229,79,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,7/10/2017 16:00,7/10/2017 16:14,2,2.03,1,N,142,170,2,11,1,0.5,0,0,0.3,12.8
1,12/1/2017 19:51,12/1/2017 19:53,1,0.5,1,N,141,263,1,4,0.5,0.5,1.05,0,0.3,6.35
2,7/6/2017 17:13,7/6/2017 17:24,2,1.1,1,N,237,163,1,8.5,1,0.5,1.3,0,0.3,11.6
2,02/16/2017 5:47:09 PM,02/16/2017 5:54:48 PM,1,1.02,1,N,97,97,1,7,1,0.5,1.76,0,0.3,10.56
1,04/24/2017 12:24:23 AM,04/24/2017 12:28:51 AM,1,0.8,1,N,264,264,2,5.5,0.5,0.5,0,0,0.3,6.8
1,10/8/2017 13:48,10/8/2017 13:56,1,1.1,1,N,79,144,1,7.5,0,0.5,1.65,0,0.3,9.95
2,08/19/2017 2:21:48 PM,08/19/2017 2:27:54 PM,1,1.1,1,N,141,140,1,6.5,0,0.5,1.1,0,0.3,8.4
2,10/13/2017 11:00:41 AM,10/13/2017 11:03:37 AM,1,0.27,1,N,237,141,2,4,0,0.5,0,0,0.3,4.8
1,8/3/2017 19:15,8/3/2017 19:48,1,17.9,1,N,132,22,2,48.5,1,0.5,0,0,0.3,50.3
1,12/15/2017 9:16:23 PM,12/15/2017 9:23:59 PM,1,1,1,N,125,234,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,10/15/2017 1:24:56 AM,10/15/2017 1:27:35 AM,1,0.53,1,N,249,249,1,4,0.5,0.5,1.32,0,0.3,6.62
1,4/7/2017 19:11,4/7/2017 19:31,1,3.4,1,N,143,164,2,15.5,1,0.5,0,0,0.3,17.3
2,01/17/2017 1:18:24 PM,01/17/2017 1:18:31 PM,1,0.02,1,N,246,246,2,2.5,0,0.5,0,0,0.3,3.3
1,07/16/2017 2:15:13 AM,07/16/2017 2:21:41 AM,1,1.1,1,N,4,107,1,6.5,0.5,0.5,0,0,0.3,7.8
2,02/17/2017 7:55:38 AM,02/17/2017 8:02:55 AM,1,0.98,1,N,170,162,1,6.5,0,0.5,1.7,0,0.3,9
1,2/7/2017 13:10,2/7/2017 13:18,1,1.3,1,N,239,236,1,7.5,0,0.5,1.65,0,0.3,9.95
2,09/14/2017 1:44:44 PM,09/14/2017 2:34:29 PM,1,28.23,2,N,13,132,1,52,0,0.5,4.4,5.76,0.3,62.96
1,05/17/2017 7:20:25 PM,05/17/2017 7:42:46 PM,1,5.6,1,N,163,87,2,20.5,1,0.5,0,0,0.3,22.3
2,12/28/2017 9:03:35 PM,12/28/2017 9:07:39 PM,1,0.59,1,N,238,238,2,4.5,0.5,0.5,0,0,0.3,5.8
1,11/22/2017 10:20:46 PM,11/22/2017 10:43:01 PM,2,3.4,1,N,143,236,2,16,0.5,0.5,0,0,0.3,17.3
1,11/11/2017 0:53,11/11/2017 1:00,2,0.6,1,N,232,144,1,6,0.5,0.5,1.45,0,0.3,8.75
1,01/16/2017 10:09:28 AM,01/16/2017 10:14:49 AM,1,0.5,1,N,141,237,2,5.5,0,0.5,0,0,0.3,6.3
2,07/31/2017 12:48:36 AM,07/31/2017 12:52:59 AM,1,0.99,1,N,90,186,2,5.5,0.5,0.5,0,0,0.3,6.8
2,04/15/2017 6:32:42 PM,04/15/2017 6:41:14 PM,2,1.17,1,N,249,211,2,7.5,0,0.5,0,0,0.3,8.3
2,6/11/2017 11:13,6/11/2017 11:14,1,0.16,1,N,255,255,2,3,0,0.5,0,0,0.3,3.8
1,03/24/2017 9:14:54 AM,03/24/2017 9:27:57 AM,1,1.2,1,N,233,234,1,9.5,0,0.5,2.05,0,0.3,12.35
2,5/8/2017 15:04,5/8/2017 15:59,1,16.97,2,N,132,48,1,52,0,0.5,14.64,5.76,0.3,73.2
1,1/10/2017 18:05,1/10/2017 18:21,1,1.5,1,N,163,246,2,11,1,0.5,0,0,0.3,12.8
1,5/11/2017 21:26,5/11/2017 21:37,1,1.1,1,N,114,186,1,8.5,0.5,0.5,1.7,0,0.3,11.5
1,11/8/2017 19:28,11/8/2017 19:38,1,1.3,1,N,233,234,1,8,1,0.5,1,0,0.3,10.8
2,11/17/2017 10:53:42 AM,11/17/2017 11:03:41 AM,1,1.35,1,N,237,162,2,8,0,0.5,0,0,0.3,8.8
1,10/28/2017 12:37:33 PM,10/28/2017 12:49:04 PM,2,1.9,1,N,234,229,1,10,0,0.5,1.08,0,0.3,11.88
2,12/27/2017 11:57:39 AM,12/27/2017 12:24:11 PM,3,2.38,1,N,237,186,2,17,0,0.5,0,0,0.3,17.8
2,12/11/2017 16:20,12/11/2017 16:25,1,0.78,1,N,236,141,2,5.5,1,0.5,0,0,0.3,7.3
1,5/4/2017 18:43,5/4/2017 19:19,3,6.9,1,N,164,42,2,27,1,0.5,0,0,0.3,28.8
1,12/18/2017 12:35:32 PM,12/18/2017 12:56:52 PM,1,4.2,1,N,41,140,1,17,0,0.5,3.55,0,0.3,21.35
2,09/17/2017 10:39:47 PM,09/17/2017 10:52:16 PM,1,1.65,1,N,164,162,2,8.5,0.5,0.5,0,0,0.3,9.8
1,02/23/2017 5:03:03 PM,02/23/2017 5:19:10 PM,1,1.6,1,N,249,13,1,11.5,1,0.5,1,0,0.3,14.3
2,12/25/2017 7:57:33 PM,12/25/2017 8:05:10 PM,1,2.69,1,N,68,143,2,9.5,0,0.5,0,0,0.3,10.3
2,5/2/2017 0:58,5/2/2017 1:07,4,1.88,1,N,256,148,2,9,0.5,0.5,0,0,0.3,10.3
1,09/18/2017 10:26:23 AM,09/18/2017 10:42:52 AM,1,1.9,1,N,4,231,1,12,0,0.5,1.6,0,0.3,14.4
1,10/16/2017 8:00:35 AM,10/16/2017 8:36:37 AM,1,7.3,1,N,138,255,1,26.5,0,0.5,5,0,0.3,32.3
2,3/10/2017 17:57,3/10/2017 18:04,1,0.91,1,N,161,50,1,6.5,1,0.5,1,0,0.3,9.3
2,5/11/2017 19:54,5/11/2017 20:48,4,9.01,1,N,100,198,1,37,1,0.5,9.7,0,0.3,48.5
1,04/26/2017 7:02:42 AM,04/26/2017 7:08:26 AM,2,0.6,1,Y,261,13,1,5.5,0,0.5,1.25,0,0.3,7.55
2,6/7/2017 22:07,6/7/2017 22:14,1,1.94,1,N,43,238,2,8,0.5,0.5,0,0,0.3,9.3
2,01/15/2017 11:49:43 PM,01/15/2017 11:53:34 PM,1,1.15,1,N,113,186,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,6/11/2017 16:55,6/11/2017 17:00,2,0.98,1,N,238,239,1,5.5,0,0.5,1.26,0,0.3,7.56
2,06/14/2017 11:58:58 AM,06/14/2017 12:10:44 PM,1,0.87,1,N,234,170,2,8,0,0.5,0,0,0.3,8.8
2,03/16/2017 3:53:42 PM,03/16/2017 4:00:38 PM,5,0.45,1,N,249,249,1,6,0,0.5,1.36,0,0.3,8.16
1,11/7/2017 16:01,11/7/2017 16:10,1,0.6,1,N,234,79,1,7,0,0.5,1,0,0.3,8.8
2,10/17/2017 3:22:41 PM,10/17/2017 3:40:15 PM,1,1.55,1,N,233,237,1,12,0,0.5,2.56,0,0.3,15.36
2,01/20/2017 10:07:11 PM,01/20/2017 10:27:33 PM,5,4.57,1,N,246,232,2,17.5,0.5,0.5,0,0,0.3,18.8
1,1/2/2017 19:48,1/2/2017 19:58,1,2.1,1,N,234,229,1,9,1,0.5,2.15,0,0.3,12.95
1,02/21/2017 8:15:55 PM,02/21/2017 8:28:14 PM,1,1.4,1,N,163,229,1,9,0.5,0.5,2.55,0,0.3,12.85
1,4/4/2017 22:04,4/4/2017 22:20,2,3.2,1,N,237,79,1,13,0.5,0.5,2,0,0.3,16.3
2,07/17/2017 9:02:26 AM,07/17/2017 9:21:43 AM,3,5.95,1,N,48,152,1,21,0,0.5,4.36,0,0.3,26.16
2,10/21/2017 1:46:12 AM,10/21/2017 1:53:22 AM,1,0.96,1,N,114,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,01/30/2017 8:19:18 PM,01/30/2017 8:25:59 PM,1,1.06,1,N,100,170,1,6,0.5,0.5,1.46,0,0.3,8.76
1,06/13/2017 2:49:51 PM,06/13/2017 3:20:14 PM,1,2.1,1,N,234,230,2,18,0,0.5,0,0,0.3,18.8
1,02/23/2017 4:43:49 PM,02/23/2017 5:06:35 PM,1,3.7,1,N,144,163,2,16,1,0.5,0,0,0.3,17.8
2,08/15/2017 9:17:56 PM,08/15/2017 9:26:01 PM,1,1.61,1,N,161,239,1,8,0.5,0.5,1.86,0,0.3,11.16
2,7/7/2017 23:18,7/7/2017 23:53,1,8.2,1,N,48,196,1,30,0.5,0.5,7.41,5.76,0.3,44.47
2,05/29/2017 11:47:23 AM,05/29/2017 11:54:28 AM,1,1.4,1,N,48,186,1,7,0,0.5,0.78,0,0.3,8.58
1,07/18/2017 11:43:46 AM,07/18/2017 11:48:28 AM,1,0.5,1,N,234,107,2,5,0,0.5,0,0,0.3,5.8
1,1/4/2017 15:58,1/4/2017 16:44,1,5.6,1,N,79,17,1,29,0,0.5,5,0,0.3,34.8
1,03/28/2017 8:47:24 AM,03/28/2017 8:57:24 AM,1,0.8,1,N,186,161,1,7.5,0,0.5,1.65,0,0.3,9.95
1,03/26/2017 8:13:51 PM,03/26/2017 8:22:01 PM,1,1.2,1,N,264,264,1,7.5,0.5,0.5,2.6,0,0.3,11.4
1,12/13/2017 6:59:28 PM,12/13/2017 7:08:19 PM,1,0.8,1,N,246,48,1,7,1,0.5,1.75,0,0.3,10.55
1,06/20/2017 7:54:37 PM,06/20/2017 8:08:00 PM,1,2,1,N,48,158,1,10.5,0.5,0.5,2.35,0,0.3,14.15
2,06/20/2017 2:38:38 PM,06/20/2017 2:55:19 PM,6,0.71,1,N,229,161,1,10.5,0,0.5,2.26,0,0.3,13.56
2,08/23/2017 5:30:10 AM,08/23/2017 5:54:45 AM,1,12.29,1,N,52,138,1,35.5,0.5,0.5,9.2,0,0.3,46
1,8/8/2017 22:46,8/8/2017 23:00,1,2.6,1,N,107,158,1,11.5,0.5,0.5,2.55,0,0.3,15.35
2,05/23/2017 8:57:43 AM,05/23/2017 9:21:28 AM,1,3.66,1,N,24,162,1,17.5,0,0.5,3.66,0,0.3,21.96
2,10/24/2017 7:14:51 PM,10/24/2017 7:20:26 PM,2,0.95,1,N,230,50,1,5.5,1,0.5,1.46,0,0.3,8.76
2,01/26/2017 12:09:48 AM,01/26/2017 12:18:25 AM,4,1.97,1,N,100,158,2,8.5,0.5,0.5,0,0,0.3,9.8
1,11/23/2017 2:17:30 PM,11/23/2017 2:40:47 PM,4,2.4,1,N,234,43,2,15.5,0,0.5,0,0,0.3,16.3
2,5/11/2017 17:42,5/11/2017 17:47,1,1.34,1,N,229,137,1,6,1,0.5,1.56,0,0.3,9.36
2,01/16/2017 9:15:16 PM,01/16/2017 9:18:55 PM,1,0.62,1,N,162,233,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,08/23/2017 9:00:26 AM,08/23/2017 9:12:36 AM,1,2.33,1,N,236,142,1,10.5,0,0.5,2.26,0,0.3,13.56
1,12/5/2017 14:46,12/5/2017 15:00,1,1.4,1,N,234,162,1,10,0,0.5,2,0,0.3,12.8
2,09/14/2017 7:55:32 AM,09/14/2017 8:01:45 AM,1,1.26,1,N,234,164,1,6.5,0,0.5,1,0,0.3,8.3
2,11/21/2017 11:00:07 PM,11/21/2017 11:07:17 PM,1,1.07,1,N,144,79,1,6.5,0.5,0.5,2.34,0,0.3,10.14
1,02/25/2017 5:19:51 PM,02/25/2017 5:23:29 PM,1,0.4,1,N,238,239,1,4.5,0,0.5,1,0,0.3,6.3
1,02/26/2017 12:28:59 PM,02/26/2017 12:37:41 PM,1,1.7,1,N,162,186,2,8,0,0.5,0,0,0.3,8.8
1,02/20/2017 5:18:35 AM,02/20/2017 5:23:50 AM,1,1.4,1,N,100,137,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,01/27/2017 8:04:17 PM,01/27/2017 8:19:05 PM,1,2.9,1,N,231,66,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,11/3/2017 13:43,11/3/2017 14:29,2,18.17,3,N,43,1,1,72,0,0,17.7,16.2,0.3,106.2
2,03/30/2017 9:52:31 PM,03/30/2017 9:58:50 PM,1,0.78,1,N,90,113,1,6,0.5,0.5,1.46,0,0.3,8.76
1,04/21/2017 6:07:32 PM,04/21/2017 6:16:52 PM,1,1.2,1,N,233,107,1,7.5,1,0.5,1.2,0,0.3,10.5
2,6/2/2017 10:42,6/2/2017 11:08,1,7.73,1,N,262,138,2,25.5,0,0.5,0,5.76,0.3,32.06
1,2/11/2017 20:59,2/11/2017 21:11,1,0.8,1,N,249,79,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,06/21/2017 9:04:18 AM,06/21/2017 9:28:33 AM,3,1.66,1,N,163,140,1,15,0,0.5,4.74,0,0.3,20.54
1,6/2/2017 15:02,6/2/2017 15:42,1,3.4,1,N,170,143,1,23.5,0,0.5,4.85,0,0.3,29.15
1,01/21/2017 3:52:49 PM,01/21/2017 3:58:00 PM,1,0.7,1,N,239,238,1,5.5,0,0.5,1.55,0,0.3,7.85
1,06/20/2017 2:55:30 PM,06/20/2017 3:06:45 PM,1,1.4,1,N,239,237,1,9,0,0.5,1.96,0,0.3,11.76
1,12/26/2017 4:04:57 PM,12/26/2017 4:52:03 PM,4,8.1,1,N,211,164,2,35,1,0.5,0,0,0.3,36.8
1,08/18/2017 4:33:28 PM,08/18/2017 4:46:47 PM,1,2.7,1,N,233,75,1,11.5,1,0.5,1.1,0,0.3,14.4
2,11/29/2017 8:01:18 PM,11/29/2017 8:40:54 PM,1,18.49,2,N,132,249,1,52,0,0.5,11.71,5.76,0.3,70.27
2,10/20/2017 8:00:39 PM,10/20/2017 8:04:16 PM,2,0.56,1,N,141,263,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,12/20/2017 9:08:36 PM,12/20/2017 9:15:06 PM,1,0.6,1,N,234,164,1,5.5,0.5,0.5,1,0,0.3,7.8
1,1/7/2017 14:39,1/7/2017 14:45,3,0.7,1,N,141,229,1,5.5,0,0.5,1.25,0,0.3,7.55
1,5/7/2017 11:03,5/7/2017 11:05,1,0.7,1,N,75,236,1,4.5,0,0.5,1.05,0,0.3,6.35
1,11/6/2017 15:51,11/6/2017 16:08,1,4.3,1,N,238,244,2,16,0,0.5,0,0,0.3,16.8
1,6/1/2017 18:50,6/1/2017 18:57,2,0.6,1,N,230,230,1,5.5,1,0.5,1.45,0,0.3,8.75
2,3/4/2017 18:45,3/4/2017 19:02,1,6.48,1,N,13,229,1,20,0,0.5,0,0,0.3,20.8
1,06/19/2017 7:39:36 PM,06/19/2017 7:50:40 PM,1,2.5,1,N,246,143,1,10,1,0.5,2.35,0,0.3,14.15
2,05/21/2017 3:50:27 PM,05/21/2017 3:55:27 PM,5,0.74,1,N,230,186,2,5.5,0,0.5,0,0,0.3,6.3
2,12/12/2017 20:22,12/12/2017 20:33,1,1.72,1,N,50,68,2,9.5,0.5,0.5,0,0,0.3,10.8
1,05/15/2017 9:51:30 PM,05/15/2017 10:01:03 PM,1,2,1,N,90,50,1,9,0.5,0.5,2.05,0,0.3,12.35
2,03/22/2017 8:55:09 PM,03/22/2017 8:59:40 PM,4,1.25,1,N,229,107,2,6,0.5,0.5,0,0,0.3,7.3
1,11/20/2017 5:45:25 PM,11/20/2017 6:03:18 PM,4,4.1,1,N,209,113,2,15.5,1,0.5,0,0,0.3,17.3
1,5/1/2017 3:05,5/1/2017 3:15,1,2.9,1,N,246,209,1,11,0.5,0.5,2,0,0.3,14.3
1,01/23/2017 11:32:26 AM,01/23/2017 11:54:23 AM,1,4.5,1,N,229,166,1,17.5,0,0.5,3.65,0,0.3,21.95
1,3/7/2017 12:57,3/7/2017 13:11,1,1.1,1,N,90,100,1,9.5,0,0.5,2.05,0,0.3,12.35
2,02/17/2017 2:24:57 PM,02/17/2017 2:35:12 PM,1,0.95,1,N,170,230,1,8,0,0.5,1,0,0.3,9.8
2,11/15/2017 7:11:35 PM,11/15/2017 7:24:10 PM,5,2.34,1,N,68,239,1,10.5,1,0.5,3.08,0,0.3,15.38
2,2/12/2017 16:39,2/12/2017 16:43,5,0.84,1,N,229,137,1,5.5,0,0.5,1.26,0,0.3,7.56
1,01/14/2017 9:32:20 PM,01/14/2017 9:39:30 PM,1,1.2,1,N,79,137,1,7,0.5,0.5,1.65,0,0.3,9.95
1,5/12/2017 9:08,5/12/2017 9:18,2,1.1,1,N,231,158,2,8,0,0.5,0,0,0.3,8.8
2,09/22/2017 11:44:32 PM,09/22/2017 11:55:34 PM,1,1.44,1,N,249,231,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,04/19/2017 3:53:08 AM,04/19/2017 4:09:04 AM,1,3.6,1,N,163,152,1,15,0.5,0.5,3.26,0,0.3,19.56
2,05/20/2017 5:06:37 PM,05/20/2017 5:12:16 PM,1,0.82,1,N,247,168,2,6,0,0.5,0,0,0.3,6.8
1,8/12/2017 9:35,8/12/2017 9:44,4,1.3,1,Y,143,43,1,8,0,0.5,1.76,0,0.3,10.56
2,05/30/2017 7:53:36 AM,05/30/2017 8:00:35 AM,5,1.6,1,N,239,166,1,7.5,0,0.5,1,0,0.3,9.3
1,01/31/2017 6:57:27 PM,01/31/2017 7:18:09 PM,1,3.8,1,N,236,234,1,16,1,0.5,2.67,0,0.3,20.47
2,06/13/2017 12:10:56 AM,06/13/2017 12:54:53 AM,1,17.12,2,N,163,132,2,52,0,0.5,0,0,0.3,52.8
2,2/8/2017 20:46,2/8/2017 20:57,5,2.1,1,N,68,231,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,09/22/2017 9:37:53 AM,09/22/2017 9:52:34 AM,3,1.61,1,N,170,246,2,10.5,0,0.5,0,0,0.3,11.3
2,07/24/2017 7:11:50 AM,07/24/2017 7:32:44 AM,6,4.23,1,N,141,90,1,16.5,0,0.5,3.46,0,0.3,20.76
2,09/24/2017 4:51:00 PM,09/24/2017 5:04:21 PM,2,1.74,1,N,233,186,1,10,0,0.5,2.16,0,0.3,12.96
1,06/26/2017 10:07:39 AM,06/26/2017 10:12:16 AM,1,0.7,1,N,161,237,1,5,0,0.5,1.45,0,0.3,7.25
2,02/19/2017 12:16:00 AM,02/19/2017 12:30:49 AM,3,2.97,1,N,148,49,1,12.5,0.5,0.5,1,0,0.3,14.8
1,06/29/2017 2:15:10 PM,06/29/2017 2:59:04 PM,1,3.1,1,N,45,100,1,25.5,0,0.5,3.95,0,0.3,30.25
2,08/13/2017 2:55:29 PM,08/13/2017 2:58:11 PM,1,0.47,1,N,114,113,1,4,0,0.5,1,0,0.3,5.8
1,04/15/2017 6:34:44 PM,04/15/2017 6:52:19 PM,4,2.4,1,N,88,211,2,13,0,0.5,0,0,0.3,13.8
1,3/10/2017 20:35,3/10/2017 20:53,1,2.6,1,N,162,158,2,13,0.5,0.5,0,0,0.3,14.3
2,8/8/2017 9:45,8/8/2017 9:55,1,1.53,1,N,263,141,1,8.5,0,0.5,3,0,0.3,12.3
1,2/6/2017 18:33,2/6/2017 18:53,4,3.2,1,N,264,264,2,14.5,1,0.5,0,0,0.3,16.3
2,04/15/2017 3:07:48 PM,04/15/2017 3:18:26 PM,1,1.42,1,N,79,114,2,8.5,0,0.5,0,0,0.3,9.3
2,6/6/2017 20:55,6/6/2017 20:55,1,0,5,N,265,265,1,200,0,0.5,11,0,0.3,211.8
1,07/14/2017 3:26:48 PM,07/14/2017 3:35:57 PM,1,1.4,1,N,236,43,1,8.5,0,0.5,2,0,0.3,11.3
1,03/15/2017 1:15:14 AM,03/15/2017 1:22:40 AM,1,2.5,1,N,138,7,1,9,0.5,0.5,2.05,0,0.3,12.35
1,1/9/2017 14:38,1/9/2017 14:48,1,1.9,1,N,151,41,2,9,0,0.5,0,0,0.3,9.8
2,12/17/2017 11:17:50 AM,12/17/2017 11:24:03 AM,1,1.39,1,N,238,236,2,6.5,0,0.5,0,0,0.3,7.3
2,07/26/2017 7:07:37 PM,07/26/2017 7:18:17 PM,3,0.96,1,N,170,161,1,8,1,0.5,0.98,0,0.3,10.78
1,03/13/2017 8:11:39 AM,03/13/2017 8:17:18 AM,1,1.1,1,N,237,161,2,6,0,0.5,0,0,0.3,6.8
1,12/6/2017 20:13,12/6/2017 20:20,1,1.3,1,N,264,264,1,7,1,0.5,2.6,0,0.3,11.4
1,10/19/2017 4:12:12 PM,10/19/2017 5:13:47 PM,1,10.3,1,N,186,243,1,42.5,1,0.5,11.05,0,0.3,55.35
2,11/30/2017 9:04:10 AM,11/30/2017 9:24:27 AM,4,1.82,1,N,237,229,2,13.5,0,0.5,0,0,0.3,14.3
2,11/4/2017 22:18,11/4/2017 22:29,5,1.57,1,N,163,246,1,9,0.5,0.5,2.58,0,0.3,12.88
2,12/21/2017 9:53:58 PM,12/21/2017 9:58:49 PM,3,1.13,1,N,140,262,1,6,0.5,0.5,1,0,0.3,8.3
2,10/13/2017 12:49:04 PM,10/13/2017 12:57:17 PM,1,1.55,1,N,75,239,2,7.5,0,0.5,0,0,0.3,8.3
2,2/7/2017 7:58,2/7/2017 8:08,1,1.29,1,N,230,186,2,8,0,0.5,0,0,0.3,8.8
2,5/5/2017 7:53,5/5/2017 7:58,1,0.46,1,N,148,148,1,5,0,0.5,1.74,0,0.3,7.54
1,08/17/2017 8:49:29 AM,08/17/2017 8:56:58 AM,1,1,1,N,79,113,1,6.5,0,0.5,0.73,0,0.3,8.03
1,05/20/2017 8:44:23 AM,05/20/2017 8:45:23 AM,1,0.2,1,N,236,236,1,3,0,0.5,0.19,0,0.3,3.99
1,5/5/2017 12:09,5/5/2017 12:16,1,0.6,1,N,170,137,1,6,0,0.5,1.22,0,0.3,8.02
1,06/18/2017 5:07:55 PM,06/18/2017 5:10:05 PM,1,0.6,1,N,234,113,1,4,0,0.5,1,0,0.3,5.8
2,11/6/2017 8:53,11/6/2017 9:09,1,2.36,1,N,137,45,2,12,0,0.5,0,0,0.3,12.8
2,4/6/2017 9:59,4/6/2017 10:01,1,0.32,1,N,234,234,1,3,0,0.5,1.14,0,0.3,4.94
1,10/30/2017 3:33:34 PM,10/30/2017 3:52:33 PM,1,3.3,1,N,231,164,2,14.5,0,0.5,0,0,0.3,15.3
2,4/7/2017 8:38,4/7/2017 8:52,1,3.22,1,N,68,231,1,13.5,0,0.5,1.5,0,0.3,15.8
1,3/12/2017 12:13,3/12/2017 12:21,1,0.9,1,N,264,264,2,7,0,0.5,0,0,0.3,7.8
1,01/26/2017 11:01:16 PM,01/26/2017 11:08:24 PM,4,1.1,1,N,161,170,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,12/29/2017 9:06:34 PM,12/29/2017 9:07:19 PM,1,4.2,1,N,230,230,3,2.5,0.5,0.5,0,0,0.3,3.8
2,01/23/2017 2:14:05 PM,01/23/2017 2:31:16 PM,2,2.7,1,N,162,238,1,13,0,0.5,2.76,0,0.3,16.56
2,01/23/2017 10:51:26 AM,01/23/2017 10:56:38 AM,1,1.11,1,N,236,75,2,6,0,0.5,0,0,0.3,6.8
2,01/17/2017 3:21:58 PM,01/17/2017 3:30:42 PM,5,1.7,1,N,170,237,1,8,0,0.5,2.64,0,0.3,11.44
2,9/12/2017 18:54,9/12/2017 19:06,1,1.67,1,N,236,229,1,9.5,1,0.5,2.26,0,0.3,13.56
2,1/8/2017 13:24,1/8/2017 13:29,1,0.92,1,N,144,261,2,5,0,0.5,0,0,0.3,5.8
1,09/23/2017 8:21:49 PM,09/23/2017 8:26:21 PM,2,0.9,1,N,141,262,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,6/4/2017 18:12,6/4/2017 18:25,1,2.5,1,N,166,142,1,11,0,0.5,2.35,0,0.3,14.15
1,02/24/2017 7:43:16 PM,02/24/2017 7:52:56 PM,2,2.4,1,N,262,229,1,10.5,1,0.5,3.08,0,0.3,15.38
1,12/7/2017 3:01,12/7/2017 3:17,1,4.4,1,N,249,33,1,16,0.5,0.5,3.45,0,0.3,20.75
1,08/31/2017 10:35:25 AM,08/31/2017 10:40:26 AM,1,0.7,1,N,238,238,2,5,0,0.5,0,0,0.3,5.8
2,2/6/2017 15:11,2/6/2017 15:15,1,0.85,1,N,229,170,1,5,0,0.5,0,0,0.3,5.8
1,05/27/2017 2:11:46 AM,05/27/2017 2:16:47 AM,2,0.9,1,N,256,217,1,5,0.5,0.5,1.25,0,0.3,7.55
2,8/8/2017 11:42,8/8/2017 12:22,1,5.02,1,N,75,186,2,26.5,0,0.5,0,0,0.3,27.3
1,11/6/2017 14:00,11/6/2017 14:17,4,1.9,1,N,142,164,1,12,0,0.5,2.55,0,0.3,15.35
1,03/24/2017 10:25:35 PM,03/24/2017 10:38:57 PM,1,1.1,1,N,113,107,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,03/19/2017 5:18:04 PM,03/19/2017 5:33:07 PM,1,2.61,1,N,237,186,1,12,0,0.5,2.56,0,0.3,15.36
2,6/4/2017 14:12,6/4/2017 14:42,5,5.85,1,N,186,49,2,23.5,0,0.5,0,0,0.3,24.3
2,7/3/2017 16:51,7/3/2017 17:00,1,1.99,1,N,13,158,1,9,1,0.5,2.16,0,0.3,12.96
2,3/1/2017 21:32,3/1/2017 21:44,1,1.56,1,N,161,50,1,9,0.5,0.5,2.58,0,0.3,12.88
1,01/24/2017 11:06:26 PM,01/24/2017 11:18:43 PM,1,2.3,1,N,230,141,2,10.5,0.5,0.5,0,0,0.3,11.8
1,06/24/2017 8:18:34 PM,06/24/2017 8:24:49 PM,1,2.3,1,N,237,74,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,9/9/2017 10:56,9/9/2017 11:30,1,16.4,2,N,229,132,1,52,0,0.5,17.55,5.76,0.3,76.11
2,03/22/2017 9:40:03 AM,03/22/2017 9:53:46 AM,1,2.01,1,N,170,114,1,10.5,0,0.5,2.26,0,0.3,13.56
2,02/25/2017 7:41:55 PM,02/25/2017 8:04:46 PM,5,2.32,1,N,113,48,2,14.5,0,0.5,0,0,0.3,15.3
1,05/31/2017 10:48:34 PM,05/31/2017 10:59:35 PM,1,3,1,N,161,193,2,11.5,0.5,0.5,0,0,0.3,12.8
1,1/3/2017 13:09,1/3/2017 13:25,3,4.5,1,N,13,100,2,16.5,0,0.5,0,0,0.3,17.3
1,12/1/2017 20:05,12/1/2017 20:33,2,6.5,1,N,239,261,1,24,0.5,0.5,5.5,0,0.3,30.8
1,8/1/2017 23:29,8/1/2017 23:33,1,0.6,1,N,170,107,1,4.5,0.5,0.5,0.87,0,0.3,6.67
2,09/18/2017 9:57:51 PM,09/18/2017 10:11:15 PM,4,1.85,1,N,186,162,1,10.5,0.5,0.5,2.95,0,0.3,14.75
1,04/13/2017 10:59:24 AM,04/13/2017 11:20:49 AM,2,2.2,1,N,100,239,2,14,0,0.5,0,0,0.3,14.8
1,5/6/2017 18:09,5/6/2017 18:40,1,17.3,1,N,132,55,2,47.5,0,0.5,0,0,0.3,48.3
1,7/11/2017 18:09,7/11/2017 18:10,1,0.4,1,N,237,237,2,3.5,1,0.5,0,0,0.3,5.3
